//=======================================================
//FACEBOOK: https://www.facebook.com/mukynguyen/
//Zalo + SĐT : 0968092399
//Hỗ Trợ Config Sever Muonline MU KỶ NGUYÊN
//=======================================================
//-- TEXT_BLUE		    =	1
//-- TEXT_RED		    =	2
//-- TEXT_GOLD		    =	3
//-- TEXT_GREN		    =	4
//-- TEXT_WHITE_RED	    =	5
//-- TEXT_PINK		    =	6
//-- TEXT_WHITE_BLUE	=	7
//-- TEXT_WHITE_YELLOW	=	8
//-- TEXT_GREN_BLUE	    =	9
//-- TEXT_GRAY		    =	10
//-- TEXT_PINK2		    =	11
//-- TEXT_PURPLE	    =	12
//-- TEXT_ORANGE	    =	13
//-- TEXT_WHITE		    =	14
//-- DeepPink1		    =	15 (255 20 147)
//-- RoyalBlue1		    =	16 (72 118 255)
//-- SlateBlue1		    =	17 (131 111 255)
//-- Azure2		        =	18 (224 238 238)
//-- DarkSlateGray1	    =	19 (151 255 255)
//-- SlateGray1		    =	20 (198 226 255)
//-- MistyRose1		    =	21 (255 228 225)
//-- LightSlateBlue	    =	22 (132 112 255)
//-- DeepSkyBlue1	    =	23 (0 191 255)
//-- Turquoise1		    =	24 (0 245 255)
//=======================================================
//Section	ID			     Name				      Color	 Index1	 Color1 Index2	Color2	Index3	Color3	Index4	Color4	Index5	Color5	Index6	Color6	Index7	Color7	Index8	Color8	Index9	Color9	Index10	Color10	Index11	Color11	Index12	Color12	Index13	Color13	Index14	Color14	Index15	Color15
//Bộ Cấp 1 - 4
7			0			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
7			1			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
7			2			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
7			3			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
7			4			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
7			5			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
7			6			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
7			7			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
7			8			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
7			9			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
7			10			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
7			11			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
7			12			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
7			13			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
7			14			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
7			25			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
7			26			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
7			39			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1

8			0			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
8			1			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
8			2			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
8			3			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
8			4			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
8			5			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
8			6			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
8			7			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
8			8			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
8			9			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
8			10			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
8			11			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
8			12			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
8			13			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
8			14			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
8			15			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
8			25			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
8			26			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
8			39			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1

9			0			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
9			1			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
9			2			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
9			3			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
9			4			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
9			5			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
9			6			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
9			7			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
9			8			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
9			9			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
9			10			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
9			11			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
9			12			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
9			13			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
9			14			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
9			15			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
9			25			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
9			26			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
9			39			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1

10			0			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
10			1			"Thuộc Tính Cường Hóa"		    7		1		11		2		11		3		11		4		11		15		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1
