//=================================================================================================================
//					FACEBOOK: https://www.facebook.com/mukynguyen/
//					Zalo + SĐT : BQT MU KỶ NGUYÊN
//					Name : MU KỶ NGUYÊN
//=======Cung Cấp Sever Mu Online========
//-Phiên Bản
//+DLL Clasic Cutsom Có Đủ
//+5.2 FPS 120 Siêu Mượt
//======Hỗ Trợ=========
//+Config Sever Theo Ý Muốn
//+Dịch Vụ VPS Hosting Tên Miền Antihack
//=================================================================================================================
//Group	Index	Level	Dur		Skill	Luck	Option	ExcOpt	Anc		JoH		Oex		Socket1	Socket2	Socket3	Socket4	Socket5	ItemName
12		124		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Nguyên Tố Lửa
12		124		1		0		0		0		0		0		0		0		0		255		255		255		255		255		//Nguyên Tố Lửa
12		124		2		0		0		0		0		0		0		0		0		255		255		255		255		255		//Nguyên Tố Lửa
12		124		3		0		0		0		0		0		0		0		0		255		255		255		255		255		//Nguyên Tố Lửa
12		124		4		0		0		0		0		0		0		0		0		255		255		255		255		255		//Nguyên Tố Lửa
12		124		5		0		0		0		0		0		0		0		0		255		255		255		255		255		//Nguyên Tố Lửa
12		125		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Nguyên Tố Nước
12		125		1		0		0		0		0		0		0		0		0		255		255		255		255		255		//Nguyên Tố Nước
12		125		2		0		0		0		0		0		0		0		0		255		255		255		255		255		//Nguyên Tố Nước
12		125		3		0		0		0		0		0		0		0		0		255		255		255		255		255		//Nguyên Tố Nước
12		125		4		0		0		0		0		0		0		0		0		255		255		255		255		255		//Nguyên Tố Nước
12		126		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Nguyên Tố Băng
12		126		1		0		0		0		0		0		0		0		0		255		255		255		255		255		//Nguyên Tố Băng
12		126		2		0		0		0		0		0		0		0		0		255		255		255		255		255		//Nguyên Tố Băng
12		126		3		0		0		0		0		0		0		0		0		255		255		255		255		255		//Nguyên Tố Băng
12		126		4		0		0		0		0		0		0		0		0		255		255		255		255		255		//Nguyên Tố Băng
12		127		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Nguyên Tố Gió
12		127		1		0		0		0		0		0		0		0		0		255		255		255		255		255		//Nguyên Tố Gió
12		127		2		0		0		0		0		0		0		0		0		255		255		255		255		255		//Nguyên Tố Gió
12		127		3		0		0		0		0		0		0		0		0		255		255		255		255		255		//Nguyên Tố Gió
12		127		4		0		0		0		0		0		0		0		0		255		255		255		255		255		//Nguyên Tố Gió
12		128		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Nguyên Tố Sét
12		128		1		0		0		0		0		0		0		0		0		255		255		255		255		255		//Nguyên Tố Sét
12		128		2		0		0		0		0		0		0		0		0		255		255		255		255		255		//Nguyên Tố Sét
14		192		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Sách Gọi Kundun
14		193		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Sách Gọi Medusa
14		194		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Sách Gọi Selupan
14		195		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Sách Gọi Erohim
14		196		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Sách Gọi Hộp Qùa
14		197		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Sách Gọi Rồng 2 Đầu
12		128		3		0		0		0		0		0		0		0		0		255		255		255		255		255		//Nguyên Tố Sét
12		129		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Nguyên Tố Đất
12		129		1		0		0		0		0		0		0		0		0		255		255		255		255		255		//Nguyên Tố Đất
12		129		2		0		0		0		0		0		0		0		0		255		255		255		255		255		//Nguyên Tố Đất
12		129		3		0		0		0		0		0		0		0		0		255		255		255		255		255		//Nguyên Tố Đất
14		28		7		0		0		0		0		0		0		0		0		255		255		255		255		255		//Bản Đồ Kalima
14		221		7		0		0		0		0		0		0		0		0		255		255		255		255		255		//Bản Đồ Kalima
14		222		7		0		0		0		0		0		0		0		0		255		255		255		255		255		//Bản Đồ Kalima
14		223		7		0		0		0		0		0		0		0		0		255		255		255		255		255		//Bản Đồ Kalima
14		224		7		0		0		0		0		0		0		0		0		255		255		255		255		255		//Bản Đồ Kalima
14		225		7		0		0		0		0		0		0		0		0		255		255		255		255		255		//Bản Đồ Kalima
14		226		7		0		0		0		0		0		0		0		0		255		255		255		255		255		//Bản Đồ Kalima
14		227		7		0		0		0		0		0		0		0		0		255		255		255		255		255		//Bản Đồ Kalima
14		228		7		0		0		0		0		0		0		0		0		255		255		255		255		255		//Bản Đồ Kalima
end
